Meter S/N:, ERR-100
Sensor, THERMO,SINGLE, 1
Date, 11/9/2013 3:08:56 PM
Timestamp, Measurement, PulsePeriod(uSec) 
00.000147, -3.084003, 1660
00.000294, -3.543494, 1710
00.000441, -3.933889, 1760
00.000588, -4.247126, 1810
00.000735, -4.480902, 1860
00.000882, -4.627156, 1910
00.001029, -4.68704, 1960
00.001176, -4.657098, 2020
00.001323, -4.541937, 2070
00.001470, -4.336951, 2120
00.001617, -4.051353, 2170
00.001764, -3.685142, 2220
00.001911, -3.248683, 2270
00.002058, -2.747734, 2330
00.002205, -2.190356, 2390
00.002352, -1.583459, 2430
00.002499, -0.9420143, 2480
00.002646, -0.2717792, 2530
00.002793, 0.4145784, 2580
00.002940, 1.104391, 2650
00.003087, 1.786142, 2680
00.003234, 2.450619, 2740
00.003381, 3.085155, 2790
00.003528, 3.679384, 2830
00.003675, 4.225245, 2900
00.003822, 4.711224, 2950
00.003969, 5.130408, 2990
00.004116, 5.477042, 3050
00.004263, 5.743063, 3100
00.004410, 5.92732, 3160
00.004557, 6.021752, 3190
00.004704, 6.030965, 3250
00.004851, 5.949201, 3300
00.004998, 5.782218, 3360
00.005145, 5.527713, 3400
00.005292, 5.19605, 3460
00.005439, 4.788381, 3510
00.005586, 4.313919, 3550
00.005733, 3.77727, 3600
00.005880, 3.192254, 3650
00.006027, 2.562325, 3710
00.006174, 1.903606, 3760
00.006321, 1.223006, 3810
00.006468, 0.5343456, 3860
00.006615, -0.1543153, 3910
00.006762, -0.8268537, 3960
00.006909, -1.475208, 4010
00.007056, -2.087863, 4060
00.007203, -2.655605, 4120
00.007350, -3.166919, 4170
00.007497, -3.616045, 4220
00.007644, -3.992621, 4270
00.007791, -4.294342, 4320
00.007938, -4.511995, 4380
00.008085, -4.64443, 4420
00.008232, -4.688191, 4470
00.008379, -4.643279, 4530
00.008526, -4.511995, 4580
00.008673, -4.294342, 4650
00.008820, -3.994924, 4680
00.008967, -3.617197, 4730
00.009114, -3.16807, 4780
00.009261, -2.656757, 4840
00.009408, -2.089015, 4900
00.009555, -1.47636, 4930
00.009702, -0.8280053, 4990
00.009849, -0.1554669, 5050
00.009996, 0.5320423, 5090
00.010143, 1.220703, 5160
00.010290, 1.902454, 5200
00.010437, 2.560022, 5260
00.010584, 3.191103, 5290
00.010731, 3.774967, 5350
00.010878, 4.312768, 5400
00.011025, 4.786078, 5460
00.011172, 5.19605, 5500
00.011319, 5.526561, 5560
00.011466, 5.781066, 5600
00.011613, 5.946898, 5650
00.011760, 6.030965, 5710
00.011907, 6.0206, 5750
00.012054, 5.92732, 5810
00.012201, 5.741911, 5960
00.012348, 5.478193, 5980
00.012495, 5.130408, 6010
00.012642, 4.713527, 6050
00.012789, 4.224094, 6080
00.012936, 3.680535, 6120
00.013083, 3.085155, 6170
00.013230, 2.450619, 6220
00.013377, 1.787294, 6270
00.013524, 1.105543, 6320
00.013671, 0.4157301, 6370
00.013818, -0.269476, 6430
00.013965, -0.9397112, 6480
00.014112, -1.583459, 6530
00.014259, -2.189204, 6580
00.014406, -2.747734, 6640
00.014553, -3.247531, 6680
00.014700, -3.685142, 6730
00.014847, -4.050201, 6770
00.014994, -4.336951, 6830
00.015141, -4.539634, 6890
00.015288, -4.658249, 6930
00.015435, -4.68704, 6980
00.015582, -4.627156, 7030
00.015729, -4.479751, 7080
00.015876, -4.248278, 7150
00.016023, -3.932737, 7190
00.016170, -3.544646, 7250
00.016317, -3.085155, 7290
00.016464, -2.562325, 7350
00.016611, -1.986522, 7400
00.016758, -1.368109, 7460
00.016905, -0.7139962, 7490
00.017052, -0.03800302, 7550
00.017199, 0.6506578, 7600
00.017346, 1.339319, 7660
00.017493, 2.016464, 7700
00.017640, 2.671728, 7750
00.017787, 3.294747, 7810
00.017934, 3.871702, 7850
00.018081, 4.399138, 7910
00.018228, 4.863235, 7950
00.018375, 5.259388, 8010
00.018522, 5.578383, 8060
00.018669, 5.819069, 8110
00.018816, 5.96993, 8160
00.018963, 6.037874, 8210
00.019110, 6.01369, 8270
00.019257, 5.904288, 8320
00.019404, 5.703908, 8370
00.019551, 5.42522, 8420
00.019698, 5.064767, 8470
