Meter S/N:, ERR-100
Sensor, THERMO,SINGLE, 585
Date, 11/7/2013 8:10:44 PM
Timestamp, Measurement, PulsePeriod(uSec) 
00.001470, 0.001441668, 6108481600
00.002940, 0.001535236, 6108581580
00.004410, 0.001473337, 6108681580
00.005880, 0.00146326, 6108781580
00.007350, 0.001471897, 6108881580
00.008820, 0.001448865, 6108981580
00.001290, 0.001496369, 6109081580
00.002760, 0.001535236, 6109181580
00.004230, 0.001507885, 6109281580
00.005700, 0.001489171, 6109381580
00.007170, 0.001497808, 6109481580
00.008640, 0.001487732, 6109581580
00.010110, 0.001571223, 6109681580
00.002580, 0.001470458, 6109781580
00.004050, 0.00149493, 6109881580
00.005520, 0.001510764, 6109981580
00.006990, 0.001509325, 6110081580
00.008460, 0.00149493, 6110181580
00.009930, 0.001529478, 6110281580
00.011400, 0.001496369, 6110381580
00.003870, 0.001517962, 6110481580
00.005340, 0.00149205, 6110581580
00.006810, 0.001506446, 6110681580
00.008280, 0.001545312, 6110781580
00.009750, 0.00155107, 6110881580
00.011220, 0.001499248, 6110981580
00.012690, 0.001512204, 6111081580
00.005160, 0.001532357, 6111181580
00.006630, 0.00149349, 6111281580
00.008100, 0.001540994, 6111381580
00.009570, 0.001535236, 6111481580
00.011040, 0.001530917, 6111581580
00.012510, 0.00149493, 6111681580
00.013980, 0.001542433, 6111781580
00.006450, 0.001500688, 6111881580
00.007920, 0.001519401, 6111981580
00.009390, 0.001490611, 6112081580
00.010860, 0.001490611, 6112181580
00.012330, 0.001548191, 6112281580
00.013800, 0.001470458, 6112381580
00.006270, 0.001489171, 6112481580
00.007740, 0.001484853, 6112581580
00.009210, 0.001502127, 6112681580
00.010680, 0.001532357, 6112781580
00.012150, 0.001484853, 6112881580
00.013620, 0.00152372, 6112981580
00.015090, 0.001562586, 6113081580
00.007560, 0.001528038, 6113181580
00.009030, 0.001480534, 6113281580
00.010500, 0.001502127, 6113381580
00.011970, 0.001519401, 6113481580
00.013440, 0.001497808, 6113581580
00.014910, 0.001553949, 6113681580
00.016380, 0.001564026, 6113781580
00.008850, 0.001515083, 6113881580
00.010320, 0.001500688, 6113981580
00.011790, 0.00155251, 6114081580
00.013260, 0.001533796, 6114181580
00.014730, 0.00149205, 6114281580
00.016200, 0.001480534, 6114381580
00.017670, 0.001479095, 6114481580
00.010140, 0.001477655, 6114581580
00.011610, 0.001503567, 6114681580
00.013080, 0.001483413, 6114781580
00.014550, 0.001548191, 6114881580
00.016020, 0.00149205, 6114981580
00.017490, 0.001516522, 6115081580
00.018960, 0.00155251, 6115181580
00.011430, 0.001477655, 6115281580
00.012900, 0.001499248, 6115381580
00.014370, 0.00146326, 6115481580
00.015840, 0.001483413, 6115581580
00.017310, 0.001545312, 6115681580
00.018780, 0.001470458, 6115781580
00.011250, 0.001461821, 6115881580
00.012720, 0.001519401, 6115981580
00.014190, 0.001473337, 6116081580
00.015660, 0.001530917, 6116181580
00.017130, 0.001471897, 6116281580
00.018600, 0.001572663, 6116381580
00.020070, 0.001509325, 6116481580
00.012540, 0.00149349, 6116581580
00.014010, 0.001500688, 6116681580
00.015480, 0.001437349, 6116781580
00.016950, 0.001497808, 6116881580
00.018420, 0.001525159, 6116981580
00.019890, 0.001497808, 6117081580
00.021360, 0.00146326, 6117181580
00.013830, 0.001568344, 6117281580
00.015300, 0.001515083, 6117381580
00.016770, 0.00155251, 6117481580
00.018240, 0.001473337, 6117581580
